name,Team,team_id,league,league_rank,player_code,position,rtg_adj,mv_adj,ga_adj,gap90_adj,talent_score
Robert Coronado,El Paso Locomotive Fc,1003209,USLC,63.7,rcoronado,Central Midfielder,0.5496916692522494,0.3582260316475333,0.41587159995863066,0.42204791084910537,0.44634140035163916
Robert Voloder,Sporting Kansas City,6604,MLS,78.31,rvoloder,Center Back,0.4346327228161642,0.3048329051425586,0.5349325819275867,0.5172326067902768,0.4535126962959614
Roberto Avila,El Paso Locomotive Fc,1003209,USLC,63.7,ravila,Striker,0.43851807322370456,0.5105750336125763,0.20999457027614024,0.2655813682904126,0.3553437532319784
Robin Jansson,Orlando City Sc,267810,MLS,78.31,rjansson,Center Back,0.5014992955571126,0.18289974308553517,0.40906609206227224,0.4188994115829999,0.3945127791715952
Robin Lod,Minnesota United Fc,207242,MLS,78.31,rlod,Central Midfielder,0.6214657937099904,0.5073992872695492,0.4208660754871455,0.4267660671995821,0.5001226308242107
Rodrigo Adrián Schlegel,Orlando City Sc,267810,MLS,78.31,rschlegel,Center Back,0.16126644013993424,0.5073992872695492,0.5329659180234412,0.5034659594612582,0.4074927609389558
Rodrigo Da Costa,North Carolina Fc,162185,USLC,63.7,rcosta,Attacking Midfielder,0.5702793722204985,0.3582260316475333,0.407636518771331,0.3932251266935567,0.4422238597579894
Rodrigo Lopez,Sacramento Republic Fc,521004,USLC,63.7,rlopez,Central Midfielder,0.4549882355983038,0.022646473265073946,0.5538092098458992,0.6176310890474712,0.4370769340159272
Rodrigues,San Jose Earthquakes,6603,MLS,78.31,rrodrigues,Center Back,0.7846988977540702,0.3048329051425586,0.6686657274094834,0.648999088368028,0.6248091223470378
Roman Celentano,Fc Cincinnati,722265,MLS,78.31,rcelentano,Keeper,0.7630655948084694,0.5998324907643895,0.8849987568654928,0.8830320929613472,0.7907955558569215
Roman Torres,Birmingham Legion Fc,1003207,USLC,63.7,rtorres,Attacking Midfielder,0.4344005326300548,0.03705786534284828,0.3149918554142103,0.29234538214913636,0.28843371858516903
Ronaldo Damus,Birmingham Legion Fc,1003207,USLC,63.7,rdamus,Striker,0.13999638018409347,0.6855705088426931,0.17499547523011685,0.2738164494777123,0.29625704571310374
Rory O'Driscoll,Las Vegas Lights Fc,915809,USLC,63.7,ro'driscoll,Central Midfielder,0.12764375840314407,0.15646654255869272,0.0494104871237977,0.014411392077774329,0.08379195108077361
Russell Cicerone,Sacramento Republic Fc,521004,USLC,63.7,rcicerone,Left Winger,0.7143932929982417,0.6258661702347709,0.6485126434998448,0.623807399937946,0.6563359706277795
Ryan Doghman,Orange County Sc,267813,USLC,63.7,rdoghman,Left Back,0.6258661702347709,0.3582260316475333,0.5208688850967007,0.5085162633157513,0.5161337134140035
Ryan Hollingshead,Los Angeles Fc,867280,MLS,78.31,rhollingshead,Left Back,0.8122321924121078,0.3048329051425586,0.8102655285079623,0.794532217274798,0.7050490096361759
Ryan Spaulding,Sacramento Republic Fc,521004,USLC,63.7,rspaulding,Left Wing-Back,0.0988209742475954,0.6258661702347709,0.3417558692729341,0.1976419484951908,0.2824632847243769
Ryan Williams,Indy Eleven,540855,USLC,63.7,rwilliams1,Defensive Midfielder,0.5126338039094012,0.3582260316475333,0.257346287103113,0.008235081187299617,0.2793751292791395
Saba Lobjanidze,Atlanta United Fc,773958,MLS,78.31,slobjanidze,Right Winger,0.27533294658037555,0.751265611383596,0.04523326979534741,0.07276656445338496,0.26372962954591683
Sam Junqua,Real Salt Lake City,6606,MLS,78.31,sjunqua,Center Back,0.35006617493790604,0.22026635726430044,0.4208660754871455,0.42283273939129096,0.3600961608490483
Sam Rogers,Chicago Fire Fc,6397,MLS,78.31,srogers,Center Back,0.0648999088368028,0.09833319520727697,0.023599966849746475,0.04129994198705633,0.05624658765856243
Sam Surridge,Nashville Sc,915807,MLS,78.31,ssurridge,Striker,0.7905988894665068,0.8004322089872346,0.8515654704950186,0.8358321592618543,0.8183288505149591
Sami Guediri,Monterey Bay Fc,915808,USLC,63.7,sguediri,Left Back,0.2820515306650119,0.03705786534284828,0.5002811821284517,0.5332215068776502,0.35204972075705865
Samory Powder,Westchester Sc,1706430,USL1,56.19,spowder,Left Back,0.271335968767648,0.082780465047757,0.413902325238785,0.4093034105139096,0.30352837184177567
Samuel Careaga,Hartford Athletic,1003206,USLC,63.7,scareaga,Defensive Midfielder,0.1914656376047161,0.5126338039094012,0.08440958216982107,0.04117540593649808,0.18920099027820872
Samuel Piette,Club De Foot Montreal,161195,MLS,78.31,spiette,Defensive Midfielder,0.3775994695959436,0.4031661003498356,0.12586648986531454,0.14553312890676992,0.2627462975938441
Santiago Moreno,Portland Timbers,307690,MLS,78.31,smoreno,Right Winger,0.8456654787825819,0.7099656693965397,0.6922656942592299,0.6568657439846102,0.7312056395613115
Sean Johnson,Toronto Fc,56453,MLS,78.31,sjohnson,Keeper,0.721765652821413,0.18289974308553517,0.8574654622074552,0.8397654870701454,0.6765323830260656
Sean Nealis,New York Red Bulls,6514,MLS,78.31,snealis,Center Back,0.5073992872695492,0.5998324907643895,0.2497663158264835,0.3107328968549952,0.415359416555538
Sean Suber,Pittsburgh Riverhounds Sc,267816,USLC,63.7,ssuber,Center Back,0.5764556831109732,0.25528751680628814,0.6567477246871444,0.5929258454855725,0.5332215068776501
Sean Totsch,Louisville City Fc,614316,USLC,63.7,stotsch,Center Back,0.64645387320302,0.15646654255869272,0.06793941979522183,0.18940686730789116,0.29563941462405624
Sean Vinberg,Portland Hearts Of Pine,1701883,USL1,56.19,svinberg,Center Back,0.4231001546885358,0.013796744174626167,0.013796744174626167,0.013796744174626167,0.13658776732879904
Sean Zawadzki,Columbus Crew Sc,6001,MLS,78.31,szawadzki,Central Midfielder,0.8594321261116008,0.18289974308553517,0.7827322338499247,0.7020990137799576,0.6615857373545595
Sebastian Anderson,Hartford Athletic,1003206,USLC,63.7,sanderson,Right Back,0.5517504395490743,0.3582260316475333,0.2738164494777123,0.32322693660151,0.3889017090702244
Sebastian Berhalter,Vancouver Whitecaps Fc,307691,MLS,78.31,sberhalter,Central Midfielder,0.8397654870701454,0.3048329051425586,0.5880325073395164,0.5604992126814787,0.5986524924219022
Sebastian Blanco,Miami Fc,721896,USLC,63.7,sblanco,Central Midfielder,0.2491112059158134,0.03705786534284828,0.32322693660151,0.25528751680628814,0.22337657720550208
Sebastian Cruz,Av Alta Fc,1701876,USL1,56.19,scruz,Central Midfielder,0.4231001546885358,0.013796744174626167,0.10577503867213395,0.1701598448203894,0.20189235642202957
Sebastian Guenzatti,Detroit City Fc,540855,USLC,63.7,sguenzatti,Attacking Midfielder,0.002058770296824904,0.03705786534284828,0.22440596235391452,0.028822784155548658,0.06155723187506463
Sebastian Kowalczyk,Houston Dynamo Fc,8259,MLS,78.31,skowalczyk,Left Winger,0.23599966849746476,0.3520328388420516,0.03343328637047417,0.06686657274094834,0.1679530974140291
Sebastian Lletget,Fc Dallas,6399,MLS,78.31,slletget,Defensive Midfielder,0.28123293829281215,0.23403300459331922,0.4759326648032205,0.4877326482280938,0.3726828098355797
Sebastian Tregarthen,Birmingham Legion Fc,1003207,USLC,63.7,stregarthen,Right Winger,0.08235081187299616,0.022646473265073946,0.3026392336332609,0.16264285344916743,0.13855524097631605
Sebastian Velasquez,Greenville Triumph Sc,1004920,USL1,56.19,svelasquez,Attacking Midfielder,0.2805337982173987,0.013796744174626167,0.10117612394725856,0.0413902325238785,0.1195717828467601
Sebastian Vivas,South Georgia Tormenta Fc,727430,USL1,56.19,svivas,Striker,0.271335968767648,0.30352837184177567,0.2897316276671495,0.16096201537063862,0.24834139514327103
Sebastien Ibeagha,Fc Dallas,6399,MLS,78.31,sibeagha,Center Back,0.1396331371943333,0.09833319520727697,0.1848664069896807,0.29106625781353984,0.1858497389417535
Sergi Palencia,Los Angeles Fc,867280,MLS,78.31,spalencia,Right Back,0.6883323664509388,0.5998324907643895,0.5663992043939154,0.5191992706944224,0.5955058301752693
Sergio Busquets,Inter Miami Cf,960720,MLS,78.31,sbusquets,Central Midfielder,0.8515654704950186,0.4031661003498356,0.48183265651565715,0.4739660008990751,0.5746591927913266
Sergio Chavez,Texoma Fc,1701884,USL1,56.19,schavez,Center Back,0.01839565889950156,0.2069511626193925,0.43689689886316196,0.41850123996366045,0.2598386819554595
Sergio Oregel,Chicago Fire Fc,6397,MLS,78.31,soregel,Central Midfielder,0.26156629925135677,0.021633302945600934,0.12586648986531454,0.19666639041455394,0.1669697654619563
Sergio Rivas,New Mexico United,1003208,USLC,63.7,srivas,Defensive Midfielder,0.2594050573999379,0.25528751680628814,0.257346287103113,0.11529113662219463,0.21493561898852
Sergio Santos,Fc Cincinnati,722265,MLS,78.31,ssantos,Striker,0.33039953589645066,0.3520328388420516,0.1848664069896807,0.13766647329018777,0.247799651922338
Shane Wiedt,Detroit City Fc,540855,USLC,63.7,swiedt,Center Back,0.664982805874444,0.3582260316475333,0.13382006929361878,0.17705424552694177,0.35102033560864615
Shaq Moore,Fc Dallas,6399,MLS,78.31,smoore,Right Back,0.5565658848731877,0.3520328388420516,0.6214657937099904,0.5801658517229341,0.5357192474892449
Shavon John-Brown,Spokane Velocity Fc,1584038,USL1,56.19,sjohnbrown,Attacking Midfielder,0.5702654258845482,0.2069511626193925,0.3495175190905296,0.3495175190905296,0.38722861983450774
Shawn Smart,Las Vegas Lights Fc,915809,USLC,63.7,ssmart,Right Back,0.4344005326300548,0.25528751680628814,0.2820515306650119,0.21411211086979004,0.30202160254421345
Sigurd Rosted,Toronto Fc,56453,MLS,78.31,srosted,Center Back,0.4562660257617651,0.23403300459331922,0.2143663655518638,0.28123293829281215,0.31092956324540977
Simon Becher,St Louis City Sc,1427963,MLS,78.31,sbecher,Striker,0.023599966849746475,0.3520328388420516,0.6883323664509388,0.7630655948084694,0.4440727095560628
Sivert Haugli,One Knoxville Sc,1358088,USL1,56.19,shaugli,Central Midfielder,0.2897316276671495,0.30352837184177567,0.36331426326515576,0.36331426326515576,0.32928229430107786
Sofiane Djeffal,Lexington Sc,1430405,USLC,63.7,sdjeffal,Defensive Midfielder,0.5126338039094012,0.6855705088426931,0.5311627365808252,0.4961636415348019,0.5459858827179646
Solomon Asante,Texoma Fc,1701884,USL1,56.19,sasante,Left Midfielder,0.46908930193728965,0.013796744174626167,0.04598914724875389,0.07358263559800624,0.1747587595452648
Souaibou Marou,Charlotte Independence,614315,USL1,56.19,smarou,Striker,0.3587153485402803,0.4828860461119158,0.6254524025830529,0.6392491467576791,0.5210570383283816
Stavros Zarokostas,One Knoxville Sc,1358088,USL1,56.19,szarokostas,Right Winger,0.3587153485402803,0.30352837184177567,0.3495175190905296,0.34491860436565414,0.34169936405824136
Stefan Frei,Seattle Sounders Fc,130394,MLS,78.31,sfrei,Keeper,0.40709942815812666,0.035399950274619715,0.5958991629560985,0.54673256535246,0.41240942069931963
Stefan Lukic,Fc Tulsa,614325,USLC,63.7,slukic,Right Winger,0.13999638018409347,0.0988209742475954,0.407636518771331,0.343814639569759,0.24643480452994102
Stefan Stojanovic,Fc Tulsa,614325,USLC,63.7,sstojanovic,Right Winger,0.05352802771744751,0.15646654255869272,0.1441139207777433,0.10911482573171992,0.10890894870203743
Stephen Carroll,Detroit City Fc,540855,USLC,63.7,scarroll,Center Back,0.29028661185231147,0.3582260316475333,0.6155723187506463,0.5805732237046229,0.45601762074671626
Stephen Payne,Westchester Sc,1706430,USL1,56.19,spayne,Right Back,0.07358263559800624,0.30352837184177567,0.022994573624376943,0.05058806197362928,0.10255579836472117
Steven Moreira,Columbus Crew Sc,6001,MLS,78.31,smoreira,Center Back,0.6961990220675209,0.4719993369949295,0.7925655533706524,0.7709322504250514,0.6930523598208881
Stian Gregersen,Atlanta United Fc,773958,MLS,78.31,sgregersen,Center Back,0.4031661003498356,0.5073992872695492,0.6430990966555914,0.6804657108343567,0.5551892201402858
Stuart Ritchie,One Knoxville Sc,1358088,USL1,56.19,sritchie,Left Wing-Back,0.5380730228104205,0.4828860461119158,0.2621381393178972,0.30352837184177567,0.40148525548162145
TJ Presthus,Hartford Athletic,1003206,USLC,63.7,tpresthus,Center Back,0.21822965146343984,0.01029385148412452,0.1008797445444203,0.057645568311097316,0.1049972851380701
Tadeo Allende,Inter Miami Cf,960720,MLS,78.31,tallende,Right Midfielder,0.5919658351478073,0.5073992872695492,0.3834994613083802,0.3815327974042347,0.4702293394811985
Tai Baribo,Philadelphia Union,191716,MLS,78.31,tbaribo,Striker,0.8141988563162533,0.670632391313629,0.768965586520906,0.7532322752877416,0.7581489350481054
Taimu Okiyoshi,Rhode Island Fc,1597140,USLC,63.7,tokiyoshi,Defensive Midfielder,0.055586798014272416,0.03705786534284828,0.23881735443168886,0.08646835246664598,0.09779158909918295
Tani Oluwaseyi,Minnesota United Fc,207242,MLS,78.31,toluwaseyi,Striker,0.7905988894665068,0.7827322338499247,0.3834994613083802,0.41299941987056327,0.5943258318327821
Tanner Beason,New England Revolution,6580,MLS,78.31,tbeason,Center Back,0.6961990220675209,0.23403300459331922,0.7119323333006853,0.7768322421374881,0.6311024468403036
Tate Johnson,Vancouver Whitecaps Fc,307691,MLS,78.31,tjohnson,Left Back,0.743398955767014,0.09833319520727697,0.6470324244638825,0.652932416176319,0.5679725355172318
Taylor Calheira,Fc Tulsa,614325,USLC,63.7,tcalheira,Striker,0.5908670751887475,0.3582260316475333,0.7164520632950666,0.7061582118109422,0.6040432050884269
Taylor Davila,Louisville City Fc,614316,USLC,63.7,tdavila,Central Midfielder,0.7082169821077671,0.6855705088426931,0.6979231306236424,0.6773354276553935,0.6923644508222153
Teenage Lingani Hadebe,Fc Cincinnati,722265,MLS,78.31,thadebe,Center Back,0.5073992872695492,0.4031661003498356,0.4365993867203098,0.4306993950078732,0.4493827020972558
Telasco Segovia,Inter Miami Cf,960720,MLS,78.31,tsegovia,Central Midfielder,0.4621660174742018,0.5998324907643895,0.13569980938604223,0.13569980938604223,0.3264662080881595
Theodor Corbeanu,Toronto Fc,56453,MLS,78.31,tcorbeanu,Left Winger,0.5073992872695492,0.3048329051425586,0.4877326482280938,0.4896993121322394,0.4576426904946671
Thiago Martins,New York City Fc,546238,MLS,78.31,tmartins,Center Back,0.42283273939129096,0.5998324907643895,0.7296323084379951,0.6627657356970468,0.5915725023669782
Thomas Vancaeyezeele,Tampa Bay Rowdies,197328,USLC,63.7,tvancaeyezeele,Defensive Midfielder,0.4899873306443272,0.0988209742475954,0.12146744751266934,0.07617450098252146,0.21390623384010754
Tim Leibold,Sporting Kansas City,6604,MLS,78.31,tleibold,Left Back,0.40709942815812666,0.23403300459331922,0.6076991463809718,0.7591322670001782,0.5182159387423497
Tim Ream,Charlotte Fc,1323940,MLS,78.31,tream,Center Back,0.28123293829281215,0.09833319520727697,0.23599966849746476,0.3225328802798685,0.24799631831275254
Timmy Mehl,Forward Madison Fc,1004919,USL1,56.19,tmehl,Center Back,0.519677363910919,0.4828860461119158,0.5702654258845482,0.5564686817099221,0.5334741080855451
Timo Baumgartl,St Louis City Sc,1427963,MLS,78.31,tbaumgartl,Center Back,0.08063322006996712,0.13766647329018777,0.6037658185726806,0.6312991132307182,0.36186615836277924
Timothy Tillman,Los Angeles Fc,867280,MLS,78.31,ttillman,Central Midfielder,0.772898914329197,0.5998324907643895,0.5427992375441689,0.5132992789819858,0.6143858036550666
Titus Washington,Nashville Sc,1701883,USL1,56.19,twashington,Striker,0.01839565889950156,0.6392491467576791,0.2989294571169003,0.22074790679401868,0.25937879048297197
Tobi Adewole,Westchester Sc,1706430,USL1,56.19,tadewole,Center Back,0.24834139514327103,0.082780465047757,0.45989147248753887,0.45989147248753887,0.3210042477963021
Tobias Zarate,Miami Fc,721896,USLC,63.7,tzarate,Striker,0.02058770296824904,0.0988209742475954,0.3891075860999069,0.29646292274278624,0.19270089978281105
Tom Barlow,Chicago Fire Fc,6397,MLS,78.31,tbarlow,Striker,0.003933327808291079,0.09833319520727697,0.09046653959069482,0.0019666639041455397,0.03952994447332534
Tom Brewitt,Orange County Sc,267813,USLC,63.7,tbrewitt,Center Back,0.2491112059158134,0.15646654255869272,0.6299837108284206,0.5846907642982727,0.40743064174164845
Tom Pearce,Club De Foot Montreal,161195,MLS,78.31,tpearce,Left Wing-Back,0.14553312890676992,0.09833319520727697,0.33629952760888726,0.25763297144306563,0.20787637466818354
Tomas Angel,San Diego Fc,1701119,MLS,78.31,tangel,Striker,0.04326660589120187,0.15143312061920655,0.22026635726430044,0.07669989226167603,0.11032984502256477
Tomas Aviles,Inter Miami Cf,960720,MLS,78.31,taviles,Center Back,0.1337331454818967,0.8318988314535632,0.5565658848731877,0.6155658019975538,0.5024826275091854
Tomas Ostrak,St Louis City Sc,1427963,MLS,78.31,tostrak,Central Midfielder,0.3933327808291079,0.3520328388420516,0.34613284712961495,0.27533294658037555,0.34023285541717835
Tomas Pondeca,New Mexico United,1003208,USLC,63.7,tpondeca,Central Midfielder,0.0988209742475954,0.022646473265073946,0.4344005326300548,0.4117540593649809,0.24458191126279866
Tommy McCabe,Loudoun United Fc,1003205,USLC,63.7,tmccabe,Central Midfielder,0.43851807322370456,0.5126338039094012,0.5208688850967007,0.494104871237977,0.4864874211397249
Tristan Blackmon,Vancouver Whitecaps Fc,307691,MLS,78.31,tblackmon,Center Back,0.8771321012489106,0.5073992872695492,0.7866655616582158,0.7414322918628684,0.7443822877190867
Tristan Muyumba,Atlanta United Fc,773958,MLS,78.31,tmuyumba,Central Midfielder,0.4877326482280938,0.3520328388420516,0.6588324078887557,0.7197989889172675,0.5644325404897698
Tsiki Ntsabeleng,Fc Dallas,6399,MLS,78.31,tntsabeleng,Attacking Midfielder,0.20256638212699057,0.23403300459331922,0.1691330957565164,0.035399950274619715,0.1520231197904502
Tumi Moshobane,El Paso Locomotive Fc,1003209,USLC,63.7,tmoshobane,Striker,0.16676039404281723,0.15646654255869272,0.43028299203640497,0.4199891405522805,0.29337476729754886
Tyler Gibson,Oakland Roots Sc,1130413,USLC,63.7,tgibson,Central Midfielder,0.22646473265073946,0.03705786534284828,0.03088155445237356,0.1008797445444203,0.11179122711759229
Tyler Pasher,Birmingham Legion Fc,1003207,USLC,63.7,tpasher,Right Winger,0.343814639569759,0.6258661702347709,0.5867495345950977,0.6258661702347709,0.5334273839073327
Tyler Polak,Greenville Triumph Sc,1004920,USL1,56.19,tpolak,Left Back,0.5104795344611682,0.2069511626193925,0.3265229454661526,0.354116433815405,0.36607361210008094
Tyrese Spicer,Toronto Fc,56453,MLS,78.31,tspicer,Left Midfielder,0.08063322006996712,0.15143312061920655,0.3087662329508497,0.22616634897673707,0.18407974142802253
Valentin Noel,Las Vegas Lights Fc,915809,USLC,63.7,vnoel,Striker,0.4549882355983038,0.6258661702347709,0.2820515306650119,0.3376383286792843,0.419371509463233
Victor Loturi,Club De Foot Montreal,161195,MLS,78.31,vloturi,Central Midfielder,0.11013317863215022,0.13766647329018777,0.0747332283575305,0.10619985082385913,0.10737984916634646
Vitor Costa,San Jose Earthquakes,6603,MLS,78.31,vcosta,Left Back,0.6765323830260656,0.13766647329018777,0.5172326067902768,0.525099262406859,0.4914693096459703
Wahab Ackwei,El Paso Locomotive Fc,1003209,USLC,63.7,wackwei,Center Back,0.407636518771331,0.15646654255869272,0.13999638018409347,0.22028842176026472,0.24767006670803599
Walker Zimmerman,Nashville Sc,915807,MLS,78.31,wzimmerman,Center Back,0.824032175836981,0.670632391313629,0.5781991878187885,0.5998324907643895,0.6769257158068946
Walmer Martinez,Av Alta Fc,1701876,USL1,56.19,wmartinez,Left Back,0.48748496083679127,0.30352837184177567,0.12417069757163551,0.11957178284676012,0.26765683698774767
Wayne Frederick,Colorado Rapids,8314,MLS,78.31,wfrederick,Central Midfielder,0.11013317863215022,0.003933327808291079,0.375632805691798,0.22223302116844595,0.17562308664019666
Wesley Fonguck,Monterey Bay Fc,915808,USLC,63.7,wfonguck,Defensive Midfielder,0.601160926672872,0,0.2738164494777123,0.3355795583824594,0.3357854354121419
Wesley Leggett,Loudoun United Fc,1003205,USLC,63.7,wleggett,Right Winger,0.18323055641741648,0.3582260316475333,0.6711591167649188,0.6608652652807943,0.4591057761919536
Wikelman Carmona,New York Red Bulls,6514,MLS,78.31,wcarmona,Left Midfielder,0.149466456715061,0.29696624952597644,0.2300996767850281,0.21043303774357275,0.21338303359979105
Wil Trapp,Minnesota United Fc,207242,MLS,78.31,wtrapp,Central Midfielder,0.5349325819275867,0.3048329051425586,0.3618661583627793,0.39923277254154454,0.413589419041807
Wilfried Zaha,Charlotte Fc,1323940,MLS,78.31,wzaha,Left Winger,0.8004322089872346,0.8318988314535632,0.13569980938604223,0.22813301288088256,0.5020892947283563
Will Sands,New England Revolution,6580,MLS,78.31,wsands,Left Back,0.0648999088368028,0.035399950274619715,0.3775994695959436,0.30089957733426753,0.19233972982543376
Will Seymore,New Mexico United,1003208,USLC,63.7,wseymore,Right Back,0.621748629641121,0.0988209742475954,0.10705605543489502,0.1955831781983659,0.2863749482883441
William Agada,Real Salt Lake City,6606,MLS,78.31,wagada,Striker,0.003933327808291079,0.5073992872695492,0.07669989226167603,0.013766647329018777,0.122129828447438
William Kumado,San Diego Fc,1701119,MLS,78.31,wkumado,Right Back,0.12389982596116898,0.3048329051425586,0.13569980938604223,0.12586648986531454,0.16303643765366524
Wolfgang Prentice,Oakland Roots Sc,1130413,USLC,63.7,wprentice,Left Midfielder,0.5702793722204985,0.5126338039094012,0.03499909504602337,0.11940867721584443,0.31643299462198776
Woobens Pacius,Tampa Bay Rowdies,197328,USLC,63.7,wpacius,Striker,0.3088155445237356,0.5126338039094012,0.6155723187506463,0.5888083048919226,0.4949283793567069
Xande Silva,St Louis City Sc,1427963,MLS,78.31,xsilva,Left Winger,0.1337331454818967,0.3048329051425586,0.33629952760888726,0.2241996850725915,0.23560633571663564
Xavi Gnaulati,Monterey Bay Fc,915808,USLC,63.7,xgnaulati,Attacking Midfielder,0.343814639569759,0.5126338039094012,0.4344005326300548,0.4344005326300548,0.4228714189678353
Yanis Leerman,Loudoun United Fc,1003205,USLC,63.7,yleerman,Center Back,0.407636518771331,0.3582260316475333,0.21822965146343984,0.2594050573999379,0.3154036094735753
Yaniv Bazini,South Georgia Tormenta Fc,727430,USL1,56.19,ybazini,Striker,0.45529255776266353,0.2069511626193925,0.36331426326515576,0.3679131779900311,0.361014805902718
Yannick Bright,Inter Miami Cf,960720,MLS,78.31,ybright,Central Midfielder,0.5644325404897699,0.3048329051425586,0.2831996021969577,0.28713293000524875,0.3730761426164088
Yohei Takaoka,Vancouver Whitecaps Fc,307691,MLS,78.31,ytakaoka,Keeper,0.7040656776841032,0.670632391313629,0.8653321178240373,0.8594321261116008,0.7762422429662444
Yosuke Hanya,Colorado Springs Switchbacks Fc,614321,USLC,63.7,yhanya,Left Winger,0.06382187920157203,0.6258661702347709,0.22440596235391452,0.26969890888406245,0.27011066294342745
Yuya Kubo,Fc Cincinnati,722265,MLS,78.31,ykubo,Striker,0.23599966849746476,0.4031661003498356,0.2497663158264835,0.20059971822284503,0.26156629925135677
Zachary Herivaux,Rhode Island Fc,1597140,USLC,63.7,zherivaux,Central Midfielder,0.27175767918088733,0.15646654255869272,0.1441139207777433,0.150290231668218,0.1867304659220188
Zachary Ryan,Loudoun United Fc,1003205,USLC,63.7,zryan,Striker,0.3026392336332609,0.6093960078601717,0.07411573068569656,0.11117359602854483,0.26084619660771535
Zachary Zandi,Colorado Springs Switchbacks Fc,614321,USLC,63.7,zzandi,Defensive Midfielder,0.18940686730789116,0.25528751680628814,0.5393978177681249,0.5167513445030509,0.3707845304581653
Zack Steffen,Colorado Rapids,8314,MLS,78.31,zsteffen,Keeper,0.6214657937099904,0.5073992872695492,0.8908987485779294,0.8908987485779294,0.7333689698558716
Zan Kolmanic,Austin Fc,1218886,MLS,78.31,zkolmanic,Left Back,0.09833319520727697,0.3048329051425586,0.6312991132307182,0.8023988728913801,0.4574460241042525
Zane Bubb,Greenville Triumph Sc,1004920,USL1,56.19,zbubb,Center Back,0.579463255334299,0.082780465047757,0.12417069757163551,0.1333685270213863,0.2552397672305841
Zavier Gozo,Real Salt Lake City,6606,MLS,78.31,zgozo,Right Winger,0.2517329797306291,0.003933327808291079,0.027533294658037555,0.011799983424873237,0.0853532134399164
Zico Bailey,New Mexico United,1003208,USLC,63.7,zbailey,Defensive Midfielder,0.2594050573999379,0.3582260316475333,0.16264285344916743,0.18528932671424136,0.23758209225359395
Zorhan Bassong,Sporting Kansas City,6604,MLS,78.31,zbassong,Left Back,0.18683307089382625,0.13766647329018777,0.16716643185237084,0.1297998176736056,0.15595644759874128
